no,date,tweet
443,2020/04/26 01:31:19,harga bbm tetap tinggi imbas bijak akalakalan via radarbogorid
444,2020/04/26 01:27:48,tekateki moeldoko datang fadli zon nyata soal
445,2020/04/26 01:17:39,a new normal mungkin suatu zaman baru atau tatanan baru pasca pandemi global covid
446,2020/04/26 01:13:48,jangan pernah tinggal atau lupa pd sejarah kalau tinggal sejarah bisa saja lupa nanti oleh sejarah gitu ya bang ramlirizal
447,2020/04/25 23:50:44,fadli zon sudah omnibus law tunda dpr harus kritisi perppu corona
448,2020/04/25 23:49:50,telah omnibus law tunda fadli saran dpr kritisi perppu corona
449,2020/04/25 22:17:03,fadli zon kalau perlu ruu ciptaker cabut dulu fokus tangan corona
450,2020/04/25 21:37:06,fadli zon sebut putus bahas klaster ketenagakerjaan tunda adalah langkah tepat
451,2020/04/25 20:32:52,fadli zon sambut baik tunda bahas klaster ketenagakerjaan ruu cipta kerja langkah tepat
452,2020/04/25 20:32:43,kali ini fadli zon sehat dengan jokowi yang tunda bahas klaster ketenagakerjaan ruu ciptakerja
453,2020/04/25 20:32:30,fadli zon minta rencana pindah ibu kota batal anggar fokus tangan covid
454,2020/04/25 18:12:24,bikin twit mention jokowi fadli zon tegas tak ada urgensi ibu kota baru ri di masa pandemi
455,2020/04/25 17:47:19,serta alokasi anggar tangan covid yang nilai lebih dari rp triliun itu jauh lebih urgen laku oleh dprri daripada bahas omnibus law
456,2020/04/25 17:47:18,banyak materi dlm perppu tsb yg harus kritisi oleh dprri sprti lebar defisit hingga persen yg scr pihak putus oleh perintah rencana utang baru hingga lebih dari ribu triliun hingga akhir tahun ini
457,2020/04/25 17:44:52,saat ini dprri harus fokus kaji dan perhati perppu no ttg bijak uang negara dan stabilitas sistem uang untuk tangan pandemi covid perppu tsb juga dapat banyak sorot dan bahkan tengah dalam proses gugat di mahkamah konstitusi
458,2020/04/25 17:44:51,itu sebab saya bisa paham kenapa ruu ini tolak oleh bagai elemen masyarakat sebab ada tendensi otoritarianisme di belakang kuasa eksekutif jadi sangat luar biasa besar di mana parlemen sekadar jadi cap stempel saja parlemen makin tidak relevan
459,2020/04/25 17:44:51,hak dprri makin reduksi oleh eksekutif sementara di sisi lain kuasa presiden jadi demikian besar sekali tidak ada lagi trias politika jika buah ruu bisa rabas undangundang sekaligus logika ini bisa rusak demokrasi
460,2020/04/25 17:44:51,jadi di luar isu ketenagakerjaan yang belumbelum sudah tolak oleh kaum buruh ruu omnibus law ini perlu timbang kembali oleh semua anggota parlemen karena buat wenang dprri bagai bentuk undangundang jadi degradasi
461,2020/04/25 17:44:50,misal omnibus law ketenagakerjaan isi ya hanya batas atur soal ketenagakerjaan tidak ubah norma undangundang pers undangundang siar atau undangundang lain yg tak serum
462,2020/04/25 17:44:50,padahal jauh yg sy ajar omnibus law di negara lain paling banyak ubah hingga undangundang saja itu yg materi serum
463,2020/04/25 17:38:25,selain itu ini yg paling dasar ruu macam ini potensial bahaya demokrasi bayang dengan satu ruu omnibus law perintah bisa ubah undangundang lintas sektoral sekaligus
464,2020/04/25 17:38:25,sehingga jika tuju ruu cipta kerja ini memang benarbenar untuk lancar investasi maka mesti yg prioritas perintah sbg usul adalah kuat agenda berantas korupsi bukan justru lemah regulasi ketenagakerjaan itu baru satu isu
465,2020/04/25 17:38:24,padahal turut kaji world economic forum wef pada faktor utama hambat investasi di indonesia adalah korupsi bukan isu ketenagakerjaan
466,2020/04/25 17:38:24,di satu sisi perintah sering dalih jika ruu ini penting untuk datang investasi namun di sisi lain norma yang banyak ubah justru kena atur ketenagakerjaan
467,2020/04/25 17:38:23,sejak awal kita tak lihat ruu ini penting untuk prioritas apalagi ruu ini milik banyak sekali catat misal antara diagnosa masalah dengan resep yang susun tidak sinkron
468,2020/04/25 17:36:40,itu sebab bahas omnibus law memang baik tunda atau bahkan lanjut tarik kembali oleh perintah untuk hindar ekses reaksi sosial yg akan sulit kita di masa datang
469,2020/04/25 17:36:40,dpr dan perintah harus bijak ambil putus fokus kita mesti pada bagaimana selamat anak bangsa dari ancam pandemi covid
470,2020/04/25 17:36:39,saat ini fokus perintah dan dprri mesti tuju pada insiatifinisiatif cepat tangan pandemi covid kita tak ingin nasib seperti negaranegara yg gagal tangan soal ini dengan benar sehingga jumlah korban sangat banyak
471,2020/04/25 17:36:39,ruu itu bukan isu desak yg harus selesai perintah dan dpr
472,2020/04/25 17:36:38,bagaimana tunda bahas ruu cipta kerja memang sudah harus laku di tengah situasi krisis dan darurat nasional covid bahas omnibus law yg sejak awal tolak keras oleh bagai elemen masyarakat tsb sangat tak bijak
473,2020/04/25 17:34:38,ini tentu sangat khawatir karena bisa rusak bijak isolasi dan social distancing yang tengah terap untuk putus rantai sebar wabah walaupun saya juga dengar aksi massa sebut akan perhati jarak fisik para serta
474,2020/04/25 17:34:37,belum tunda itu umum kita dengar kaum buruh ancam akan laku aksi massa libat ribu orang jika bahas omnibus law ini terus oleh perintah dan dprri
475,2020/04/25 17:34:36,meski tunda ini masih jauh dari tuntut publik yang ingin ruu tsb tarik kembali namun tidak tunda sebut tak kian keruh suasana lockdown yg sedang langsung di tengah masyarakat
476,2020/04/25 17:34:36,kemarin jumat april presiden jokowi akhir tunda bahas klaster ketenagakerjaan dalam ruu cipta kerja
477,2020/04/25 17:34:36,sudah omnibus law tunda dprri harus kritisi perppu corona a thread
478,2020/04/25 16:13:08,tekateki moeldoko datang fadli zon nyata soal
479,2020/04/25 13:14:58,dalam menit detik pak ustadz ini jelas banyak hal penting kait fatwa shalat jumat tarawih jamaah di masjid saat covid saya tambah teks biar mudah paham silah download dan share
480,2020/04/25 09:57:05,haris azhar tidak cukup mundur harus usut siapa di belakang belva devara
481,2020/04/25 08:04:02,kasus ravio patra polisi duga akses data pribadi tanpa izin
482,2020/04/25 11:19:29,proyek ibukota baru sdh harus tunda batal tak ada urgensi dlm situasi skrg anggar fokus utk tangan covid jokowi
483,2020/04/25 11:13:12,fadli zon sambut baik tunda bahas klaster ketenagakerjaan ruu cipta kerja langkah tepat
484,2020/04/25 11:13:03,bahas tunda fadli zon kalau perlu ruu cipta kerja cabut saja dulu
485,2020/04/25 11:12:51,bahas ruu cipta kerja tunda fadli zon bila perlu cabut dulu
486,2020/04/25 02:13:28,dari diskusi kemarin siang dg seorg profesor palestina ia ingat penting kombinasi kuasa power n tahu knowledge bayang kalau punya power tanpa knowledge kira apa akibat
487,2020/04/24 07:08:55,bandara soetta tutup untuk umum hingga juni
488,2020/04/25 01:38:07,banyak masalah
489,2020/04/24 22:51:58,pak presiden yg masalah bukan hanya klaster ketenagakerjaan manja usaha batu bara juga tak patut belum lagi proses yang aneh demikian juga argumen untuk dongkrak investasi jokowi tunda bahas klaster ketenagakerjaan ruu cipta kerja
490,2020/04/25 01:24:18,buka puasa hari pertama ke rumah ibu
491,2020/04/24 22:57:14,terima kasih korea selatan
492,2020/04/24 22:35:44,amin yra
493,2020/04/24 21:32:42,civility is not a sign of weakness john f kennedy
494,2020/04/24 19:56:06,
495,2020/04/24 19:14:15,nah ini baru langkah yg tepat kalau perlu ruu cipta kerja ini cabut saja dulu fokus hadap covid
496,2020/04/24 18:48:26,selamat jalan ibadah puasa bagi umat islam di seluruh indonesia mudahmudahan kita beri segala mudah sehat di tengah pandemi covid ini mari kita tetap jaga jarak tetap di rumah tidak mudik gotong royong sama seluruh masyarakat di indonesia
497,2020/04/24 18:36:30,diskusi virtual dgn prof abd alfattah elawaisi diri isra islamic jerusalem research academy guru besar studi baitul maqdis hub internasional di asb ankara sosyal bilimler niversitesi
498,2020/04/24 15:21:19,kakak soe hok gie tinggal dunia fadli zon selamat jalan pikir tajam
