,date,year,month,day,content,replies,retweet,likes
228,2020-02-06 09:10:04,2020,2,6,selamat kerja bapak yudian wahyudi bagai kepala badan bina ideologi pancasila bpip dan bapak muhammad yusuf ateh bagai kepala badan awas uang dan bangun bpkp,201,448,4396
229,2020-02-06 09:04:53,2020,2,6,soal wni eks organisasi isis yang kabar hendak kembali ke tanah air para wartawan tanya ke saya bagaimana dengan mereka yang telah bakar paspor kalau saya saja sih ya saya akan bilang tidak tapi tentu saja ini masih akan bahas dalam rapat batas,3174,2500,14886
230,2020-02-05 16:17:45,2020,2,5,monumen ini jadi tanda hormat kita atas juang beliau ingat kita untuk teladan kenegarawanan ibu fatmawati serta rela korban untuk maju dan sejahtera bangsa ibu fatmawati bukan hanya ibu warga bengkulu tapi juga ibu seluruh rakyat indonesia,62,316,2716
231,2020-02-05 16:13:04,2020,2,5,buah monumen karya i nyoman nuarta kini diri di bengkulu upa patung ibu fatmawati yang sedang jahit setinggi m monumen pahlawan nasional ibu agung hj fatmawati sukarno itu saya resmi hari ini tepat pada hari lahir ibu fatmawati februari,116,743,5390
232,2020-02-05 15:38:25,2020,2,5,menit lama saya di rumah ibu fatmawati ibu negara pertama ri di bengkulu yang masih awat dan asri tani dua anak dan dua cucu mendiang saya melihatlihat memorabilia yang simpan di dalam juga fotofoto keluarga dan tokoh dunia di dinding ruang,98,539,5398
233,2020-02-05 11:52:05,2020,2,5,hari ini saya ke bengkulu ke rumah mendiang fatmawati soekarno ibu negara pertama indonesia rumah ibu fatmawati kini jadi museum tak jauh dari rumah itu di simpang lima ratu samban hari ini saya resmi monumen pahlawan nasional ibu agung hj fatmawati soekarno,178,718,6804
234,2020-02-05 08:45:59,2020,2,5,indonesia tunda seluruh terbang dari dan ke tiongkok dan tidak izin semua datang dari rrt untuk sementara tentu bijak ini dampak pada ekonomi indonesia bijak itu harus ambil untuk lindung seluruh rakyat indonesia di tanah air,907,2344,13772
235,2020-02-04 18:12:59,2020,2,4,masa jadi menteri di tahun ibu halimah yacob wisuda tata laksana rumah tangga sekolah indonesia di singapura kini bagai presiden singapura beliau dan saya pakat tingkat kerja sama bagai bidang seperti investasi dan hubung antarmasyarakat,116,558,5284
236,2020-02-04 13:46:12,2020,2,4,selamat datang di indonesia presiden republik singapura ibu halimah yacob dan suami bapak mohammed abdullah alhabshee,158,713,8366
237,2020-02-03 18:45:09,2020,2,3,saya kembali tinjau lokasi bencana longsor awal januari lalu di camat sukajaya bogor pagi tadi saya ke desa harkatjaya lihat bangun dam tahan longsor dan buat bronjong kawat lalu ke desa pasir madang ikut tanam bibit di kebun bibit desa,268,600,5942
238,2020-02-03 18:35:40,2020,2,3,wni dari provinsi hubei tiongkok sedang jalan masa observasi di natuna terima kasih kepada semua yang libat dalam evakuasi wni dari daerah yang landa wabah virus korona ini terima kasih kepada masyarakat natuna mereka ini adalah saudarasaudara kita sendiri,274,1087,11126
239,2020-02-03 11:25:03,2020,2,3,pagi ini saat lawat ke rumah duka alm kiai salahuddin wahid saya ingat kembali petuah tentang islam dan bangsa yang sering beliau sampai bangsa ini juga akan kenang almarhum bagai tokoh yang gigih jaga dan rawat satu selamat jalan gus sholah,146,858,8624
240,2020-02-02 23:06:05,2020,2,2,innalillahi wa inna ilaihi rajiun baru saja dengar kabar duka bapak kiai salahuddin wahid telah pulang ke rahmatullah moga segala amal ibadah gus sholah dapat ganjar yang limpah dari allah swt dan keluarga yang tinggal beri sabar amin,471,2766,18291
241,2020-02-02 18:15:17,2020,2,2,tiga bijak beri fasilitas bebas visa kunjung dan visa on arrival untuk warga negara rrt yang tinggal di darat rrt untuk sementara henti akhir perintah minta warga negara indonesia untuk sementara tidak laku jalan ke mainland china,45,355,1742
242,2020-02-02 18:14:22,2020,2,2,indonesia juga putus untuk tunda seluruh terbang langsung dari dan ke rrt mulai rabu februari pukul wib dua semua datang yang tiba dari darat rrt dan sudah ada di sana hari untuk sementara tidak izin masuk dan transit di indonesia,48,415,1916
243,2020-02-02 18:11:39,2020,2,2,saudarasaudara kita wni di provinsi hubei tiongkok telah tiba di tanah air dengan selamat alhamdulillah mereka masuk tim jemput akan lalu masa observasi lama hari di pulau natuna belum kembali ke keluarga masingmasing,266,1237,8840
244,2020-02-01 19:52:59,2020,2,1,misi jemput ini adalah misi yang sangat mulia yang akan jalan dengan penuh disiplin dalam pesawat jemput ini kita juga kirim bagai alat untuk perintah tiongkok lalu hubei charity foundation seperti masker dan surgical unit,68,302,2551
245,2020-02-01 19:52:29,2020,2,1,belum kembali ke tanah air nanti rangkai periksa sehat akan laku sekali lagi untuk pasti mereka dalam kondisi sehat begitu pun tiba di indonesia mereka akan jalan proses sesuai protokol sehat belum mereka kembali ke keluarga,33,286,2596
246,2020-02-01 19:51:58,2020,2,1,tim jemput dari tanah air sudah di jalan ke tiongkok banyak wni di provinsi hubei sudah pula tuju titik jemput mereka semua sehat dan senang akan kembali mohon doa seluruh rakyat untuk tim jemput untuk warga negara kita dan untuk indonesia,431,1842,12837
247,2020-02-01 12:09:02,2020,2,1,kurang lebih bulan kerja bangun yogyakarta international airport yia tapi begitu banyak yang selesai padahal bangun terminal saja m untuk kirakira juta tumpang per tahun belum landas pacu saya optimistis yia bisa operasi maret,270,789,7037
248,2020-01-31 21:15:00,2020,1,31,sementara itu di indonesia siap terima juga terus laku sesuai dengan prosedur dan protokol sehat yang laku,75,225,2160
249,2020-01-31 21:14:26,2020,1,31,tim dahulu telah pasuk provinsi hubei rrt dan laku siap jemput wni yang ada di wuhan dan sekitar insya allah tim evakuasi akan berangkat kurang dari jam lagi dengan pesawat badan lebar agar mereka semua bisa terbang ke tanah air,398,1280,9281
250,2020-01-31 18:51:01,2020,1,31,selesai sudah bangun underpass yogyakarta internasional airport yia yang kerja menteri pupr lama tahun underpass panjang km dan lebar m di bawah yia dan potong ruas jalan pantai selatan ini saya resmi siang tadi tepat di ujung terowongan,281,1021,8046
251,2020-01-31 08:42:17,2020,1,31,anggar riset indonesia di bagai lembaga riset dan teliti milik menteri dan lembaga jika gabung capai rp triliun bila manfaat optimal fokus pada tematema strategis dan solutif saya yakin hasil riset kita akan dampak pada maju bangsa,407,834,7281
252,2020-01-30 19:16:57,2020,1,30,temu dengan beberapa menteri dan kepala badan nasional tanggulang bencana di ruang tunggu pangkal tni au halim perdanakusuma sore tadi dari temu batas ini saya putus untuk segera evakuasi wni yang ada di provinsi hubei tiongkok,437,805,6813
253,2020-01-30 15:56:05,2020,1,30,balut pakai tradisional changshan pada puncak raya imlek nasional di tangerang selatan pagi tadi hadir juga ribu orang selain komunitas tionghoa juga para raja di nusantara masyarakat lintas agama dan profesi serta duta besar negara sahabat gong xi fa cai,220,974,9912
254,2020-01-30 08:46:22,2020,1,30,serah bantu program keluarga harap besar rp miliar untuk tingkat sejahtera dan nutrisi keluargakeluarga di cimahi dan bandung kemarin uang pkh boleh untuk bayar perlu sekolah dan baik gizi anak tidak boleh untuk misal pulsa telepon,225,535,5687
255,2020-01-29 20:41:22,2020,1,29,ayo dukung gera maju sama tuju eliminasi tuberkulosis lapor who indonesia adalah negara dengan beban tbc tinggi ke di dunia telah india dan tiongkok apresiasi saya kepada mereka yang gerak untuk eliminasi tbc dari puskesmas yayasan dll,168,663,4637
256,2020-01-29 16:16:38,2020,1,29,saya saksi penandatanganan kurang lebih kontrak kerja proyekproyek nasional di lingkung menteri pupr tahun anggar di bandung hari ini dengan lelang dari awal kerja din mungkin kita akan dapat kualitas konstruksi bangun yang baik,218,677,5941
257,2020-01-29 15:11:06,2020,1,29,terowongan nanjung di curug jompong kabupaten bandung sudah selesai dan saya resmi hari ini terowongan kembar ini masingmasing panjang m dan lebar m cepat alir sungai citarum ke hilir dan kurang banjir di bandung,271,922,8105
258,2020-01-29 09:53:11,2020,1,29,hari ini saya ke bandung jawa barat saya hendak resmi terowongan nanjung di kabupaten bandung bangun terowongan ini adalah salah satu upaya besar perintah untuk benah sungai citarum,382,1075,10261
259,2020-01-28 16:07:19,2020,1,28,indonesia sudah lama alami hiperregulasi yang jerat kita sendiri bayang ada kurang lebih atur pusat dan atur daerah yang laku saat ini pp pres permen sampai perda harus sederhana agar kita bisa lebih cepat ambil putus,913,1114,9656
260,2020-01-28 09:21:12,2020,1,28,panjang tahun lalu badan tanah nasional catat rekor baru terbit sertifikat hak atas tanah yakni juta lembar sertifikat ini lampau target sembilan juta sertifikat yang saya canang beberapa tahun lalu terima kasih untuk kerja keras jajar bpn,94,260,2889
261,2020-01-28 09:20:18,2020,1,28,warga gresik sidoarjo bangkal lamongan dan surabaya terima sertifikat hak milik atas tanah kemarin di awal tahun seluruh sertifikat sebut cakup lahan di jawa timur luas m,315,631,6686
262,2020-01-27 15:29:14,2020,1,27,suasana ruang dalam kri alugoro kapal selam buat pt pal indonesia kerja sama dengan korea selatan panjang m cepat maksimal saat selam knot saya harap suatu saat kita bisa bangun kapal selam cara mandiri oleh anakanak bangsa sendiri,389,901,7362
263,2020-01-27 15:06:39,2020,1,27,jumlah wni masih ada di wuhan kota di tiongkok yang sedang isolasi karena wabah virus korona kbri beijing terus jalin kontak dengan mereka serta upaya kirim bantu butuh logistik mudahmudahan kirim bantu sebut dapat jalan dengan baik,447,1047,8875
264,2020-01-27 12:01:45,2020,1,27,tolak tuju jawa timur pagi ini untuk kunjung hari di jawa timur saya antara lain akan tinjau kri alugoro kapal selam yang bangun pt pal indonesia persero kerja sama dengan korea selatan dan hadir rapat tentang kembang alutsista,186,462,4603
265,2020-01-27 10:57:22,2020,1,27,beberapa negara asia tenggara telah konfirmasi masuk virus korona kita pun sudah waspada dan siaga banyak thermo scanner telah aktif di pintu masuk indonesia dan rumah sakit rujuk sudah kita siap untuk pasien dengan gejala jangkit virus ini,2607,9328,25696
266,2020-01-27 08:27:45,2020,1,27,dua jalan underpass di yogyakarta telah rampung underpass kentung panjang m di simpang empat kentung sleman dan underpass panjang km di bawah new yogyakarta international airport underpass kentung siap resmi sementara underpass nyia sudah fungsi,605,3071,14831
267,2020-01-26 08:33:06,2020,1,26,akhir tahun di kota semarang saya ke pasar johar keliling dari lantai ke lantai temu dagang dan warga lalu anjak ke kawasan kota lama semua rekam di gambar ini ada berapa jokowi di mana saja,3096,1777,15186
268,2020-01-25 09:03:54,2020,1,25,selamat tahun baru imlek moga kita semua makin sejahtera raih citacita penuh damai dan makin maju,415,2621,15397
269,2020-01-24 18:38:24,2020,1,24,sukses sensus duduk ikut cara online di pada feb maret tugas juga akan ke rumahrumah pada juli dengan data duduk yang akurat rencana putus dan eksekusi program jadi tepat sasar,271,1232,6176
270,2020-01-24 08:31:14,2020,1,24,landas pacu tiga bandara internasional soekarnohatta tangerang saya resmi kemarin dengan tambah landas pacu ini kapasitas terbang di bandara soekarnohatta salah satu bandara sibuk di dunia jadi gera pesawat per jam,326,993,8837
271,2020-01-23 20:59:52,2020,1,23,terima perdana menteri hungaria viktor orb n di istana hari ini kami bahas kerja sama bagai bidang di antara tentang proyek sedia air bersih tawar beasiswa untuk mahasiswa indonesia serta latih main sepakbola indonesia di hungaria,186,638,6109
272,2020-01-23 16:34:11,2020,1,23,menteri tahan dapat alokasi apbn rp triliun besar sejak anggar itu harus efisien bersih tidak boleh ada markup dan dukung industri dalam negeri kendati tetap ada mungkin kerja sama kembang alutsista dengan negara lain,227,702,6122
273,2020-01-23 14:53:26,2020,1,23,pada rapim kemhan tni dan polri di jakarta juga gelar pamer alutsista produksi dalam negeri kita harus berani bangun instrumen militer canggih kuat diplomasi tahan sambil tetap siap gelar kuat senjata untuk tegak hukum di wilayah nkri,271,722,7164
274,2020-01-23 08:45:16,2020,1,23,jembatan tumbang samba di atas sungai katingan jembatan panjang di lintas tengah kalimantan sedang selesai oleh menteri pupr panjang m masuk bentang tengah m jembatan ini lengkap jaring jalan nasional dari kalteng ke kalbar dan balik,333,1161,8846
275,2020-01-20 20:00:53,2020,1,20,dari puncak waringin tempat saya diri ini unjung leluasa pandang pantai labu bajo kapal dan perahu yang tambat dan yang layar nanti puncak waringin akan lengkap dengan pusat cenderamata amfiteater ruang buka hijau area parkir dan dek observasi,539,1103,10281
276,2020-01-20 15:37:07,2020,1,20,bagai destinasi wisata super premium labu bajo ini juga kita siap bagai lokasi selenggara jumlah agenda internasional misal g summit dan asean summit pada tahun pada tahun indonesia akan jadi ketua asean sekaligus ketua g,449,1490,12160
277,2020-01-20 14:34:11,2020,1,20,kembang labu bajo bagai destinasi wisata super premium mulai awal ini pasar adalah wisatawan yang keluar lebih besar dari unjung banyak untuk itu rapi bersih nyaman dan aman para wisatawan perlu tata lebih integrasi,398,1248,9484
278,2020-01-19 12:55:46,2020,1,19,kunjung ke ntt hari ini saya hendak tinjau bangun sarana dukung pariwisata kawasan labu bajo jadi satu dari lima destinasi wisata super prioritas tahun ini saya juga hendak resmi buah hotel milik bumn di kawasan itu,393,929,8819
279,2020-01-19 07:59:31,2020,1,19,buat bukan tampil,2679,33807,87646
280,2020-01-18 09:42:02,2020,1,18,kunjung ke banda aceh jangan pulang belum nikmat lezat kari kambing ayam goreng mie aceh dll kuliner khas yang gugah selera ikut jelajah kuliner aceh episode pertama,128,278,2709
281,2020-01-18 09:09:43,2020,1,18,di banda aceh ada banyak warung makan dengan saji yang khas saya pernah nikmat enak kari kambing dan ayam goreng rumah makan lem bakrie dan mie razali saya masih akan ke aceh coba aneka makan dan minum seperti kopi solong juga ayam dan bebek bu si itiek,904,2210,13459
282,2020-01-17 20:52:29,2020,1,17,pon xx akan langsung di empat daerah di papua pada oktober november waktu makin dekat pon yang akan ikut lebih atlet dan ofisial ini bukan ajang kompetisi olahraga semata tapi juga arena jalin saudara satu dan solidaritas antardaerah,159,616,5306
283,2020-01-17 18:54:05,2020,1,17,banyak negara dari lima benua akan tanding di piala dunia fifa u tahun depan bagai tuan rumah indonesia siap stadion stadionstadion itu harus representatif bagai lokasi tanding kelas dunia kalau ada yang perlu renovasi ya sempurna,650,2131,13794
284,2020-01-16 16:47:09,2020,1,16,saya dukung penuh cepat reformasi lembaga uang nonbank asuransi dana pensiun dll oleh otoritas jasa uang reformasi sebut cakup atur awas maupun modal jangan sampai ada distrust sehingga ganggu ekonomi kita cara umum,352,725,6947
285,2020-01-15 19:52:26,2020,1,15,kembali bahas ruu omnibus law cipta lapang kerja dan paja sama jajar kait siang tadi saya ingin naskah ruunya selesai minggu ini belum aju ke dpr ruu omnibus law akan konsultasi dengan seluruh mang penting serta buka untuk publik,219,629,5588
286,2020-01-15 17:16:17,2020,1,15,sebaikbaik komitmen investasi adalah yang realisasi sebab tidak buah komitmen investasi itu bisa oleh halhal seperti urus bebas tanah yang tak kunjung selesai dan sulit izin untuk itu saya selalu pesan agar investor layan dengan baik,836,1034,9632
287,2020-01-15 15:14:45,2020,1,15,menteri bumn adalah usaha muda kepala bkpm adalah mantan ketua hipmi saya sudah titip pesan ke mereka pekerjaanpekerjaan di bumn dan dari investor itu jangan semua kerja oleh bumn sendiri beri ke swasta utama pengusahapengusaha muda,297,835,6898
288,2020-01-13 19:46:35,2020,1,13,sambut yang hangat dari putra mahkota abu dhabi sheikh mohamed bin zayed di istana qasr al watan hari ini lalu forum abu dhabi sustainability week saya undang dunia investasi dengan bawa teknologi inovasi dan arif baik di ibu kota negara ri yang baru,619,2341,18892
289,2020-01-13 17:34:03,2020,1,13,temu presiden armenia armen sarkissian di abu dhabi hari ini saya minta fasilitas bebas visa bagi wni seperti yang kita laku kepada warga armenia presiden sarkissian janji untuk segera menindaklanjutinya saya juga minta prioritas kerja sama di bidang it,182,930,8770
290,2020-01-13 09:26:30,2020,1,13,usai temu bilateral dengan putra mahkota sheikh mohamed bin zayed di istana qasr al watan malam kami saksi penandatanganan lima janji kerja sama antarpemerintah lalu ada janji bisnis bagai bidang dengan nilai investasi sekitar rp triliun,757,1801,15318
291,2020-01-12 10:18:39,2020,1,12,tolak tuju abu dhabi uni emirat arab pagi ini untuk kunjung dua hari saya hendak temu putra mahkota sheikh mohamed bin zayed serta sampai pidato kunci di abu dhabi sustainability week besok mohon doa moga lancar dan bawa hasil untuk negeri cinta,1273,1529,16108
292,2020-01-11 20:14:42,2020,1,11,inna lillahi wa inna ilaihi rajiun atas nama masyarakat indonesia saya sampai duka cita yang dalam kepada rakyat om atas wafat sultan qaboos bin said masa hidup sultan qaboos adalah pimpin yang visioner yang bawa om jadi negara modern dan damai,336,1930,18015
293,2020-01-11 08:58:19,2020,1,11,jalan keluar ada cpo kita pakai lebih banyak untuk domestik jadi campur biodiesel lalu program b dan kini b komoditas lain seperti nikel bauksit timah batu bara dan kopra susul kita tidak akan ekspor mentah tapi dalam bentuk jadi atau tengah jadi,317,822,6438
294,2020-01-11 08:57:26,2020,1,11,indonesia milik juta ha kebun kelapa sawit dengan produksi juta ton per tahun uni eropa muncul isu bahwa minyak kelapa sawit cpo tidak ramah lingkung ini soal perang bisnis antarnegara saja karena cpo bisa lebih murah dari minyak bunga matahari mereka,1428,2944,15112
295,2020-01-10 14:13:51,2020,1,10,selamat datang menteri luar negeri jepang motegi toshimitsu serta delegasi jepang adalah salah satu mitra utama indonesia kerja sama dua negara di antara di natuna upa bangun sentra laut dan ikan padu tingkat kapasitas nelayan dan pariwisata,350,1193,12115
296,2020-01-09 14:15:14,2020,1,9,buka rapat kerja kepala wakil ri di luar negeri pagi ini saya ingin para duta besar juga jadi duta investasi mereka harus mampu identifikasi jenis investasi di bidang yang perlu indonesia utama substitusi impor seperti produk petrokimia dan energi,242,703,7161
297,2020-01-09 10:16:31,2020,1,9,saya undang para kepala daerah dki jawa barat dan banten ke istana kemarin untuk bahas strategi kendali banjir jakarta bukan daerah yang diri sendiri tetapi keliling wilayah jawa barat dan banten saya harap semua bisa kerja sama dengan baik,682,1641,13986
298,2020-01-08 20:01:03,2020,1,8,belum tinggal natuna hari ini saya serah sertifikat hak atas tanah untuk masyarakat tempat ini tanda bukti hak hukum atas tanah atas kahan yang beri oleh negara kepada masyarakat juga agar semua tahu bahwa natuna ini adalah tanah air indonesia,550,1289,10385
299,2020-01-08 17:00:51,2020,1,8,di zona sebut kapal internasional dapat lintas dengan bebas tapi indonesia milik hak atas kaya alam di dalam indonesia milik hak daulat untuk tangkap atau halau kapal asing yang coba manfaat kaya alam di dalam cara ilegal,459,1134,7621
300,2020-01-08 16:59:56,2020,1,8,di natuna saya tanya ke panglima tni apakah ada kapal negara asing pasuk laut teritorial indonesia nyata tidak ada kapal asing sebut ada di zona ekonomi eksklusif zee indonesia bukan laut teritorial indonesia,1448,2865,16940
301,2020-01-08 16:14:23,2020,1,8,temu ratus nelayan di sentra laut dan ikan padu skpt selat lampa natuna hari ini perintah ingin agar sumber daya alam laut kita di natuna dan sekitar ini manfaat sebesarbesarnya untuk rakyat di sini,162,858,6868
302,2020-01-08 10:27:06,2020,1,8,selamat pagi indonesia pagi ini saya tinggal ibu kota tuju natuna pulau riau saya hendak tinjau sentra laut dan ikan padu selat lampa tinjau jajar kapal dan temu dengan para nelayan,688,1827,14848
303,2020-01-07 17:11:34,2020,1,7,saya datang untuk pasti butuh warga dampak bencana penuh sebab bencana banjir bandang di lebak seperti ambah hutan dan tambang emas cara ilegal harus henti jangan demi untung satu dua tiga orang lalu ribu lain rugi,137,406,3657
304,2020-01-07 17:10:51,2020,1,7,banjir bandang landa jumlah desa di lebak banten di awal tahun sekolah dan rumah rusak ribu warga ungsi rusa akibat banjir itu masih lihat di pondok pesantren la tansa desa banjaririgasi yang saya kunjung siang ini,218,927,7399
305,2020-01-07 10:53:26,2020,1,7,hujan lebat guyur desa harkat jaya salah satu desa di sukajaya bogor yang isolasi oleh longsor saat saya kunjung pagi ini saya hendak lihat langsung kerja buka akses jalan yang timbun longsor dan tangan warga dampak bencana,536,1599,13640
306,2020-01-06 20:25:58,2020,1,6,sidang kabinet paripurna pertama hari ini di jakarta jajar perintah kait saya perintah turun bantu tangan banjir di lapang kemenkes kemensos bumn kemendagri agar gerak sama tni polri basarnas dan bnpb ke lokasilokasi bencana cepat,381,881,8216
307,2020-01-05 15:07:34,2020,1,5,mula saya hendak unjung camat sukajaya bogor yang akses tutup oleh longsor apa daya helikopter yang bawa saya ke sana pagi ini tak bisa darat karena cuaca buruk untung dua helikopter lain yang bawa bantu untuk ungsi bisa darat,778,1051,11162
308,2020-01-03 16:54:17,2020,1,3,pagi ini saya ke waduk pluit di jakarta utara ini waduk tampung air sementara dari kali cideng anak kali ciliwung dan salur drainase sekitar belum pompa ke laut saya ingin pasti pompapompa di sana fungsi dengan baik saat debit air tingkat,1524,2478,18306
309,2020-01-02 14:29:52,2020,1,2,untuk jaga percaya besar kepada indonesia saya dukung ojk dan bei bersih bursa dari praktikpraktik jual beli saham yang tidak benar kita jadi tahun bagai tahun bersih pasar modal dari para manipulator,92,282,3080
310,2020-01-02 14:29:06,2020,1,2,di tengah ketidakpastian ekonomi global tahun kerja pasar modal indonesia tetap gembira aktivitas catat saham capai usaha baru galang dana jangka panjang lalu bursa efek indonesia capai rp triliun tinggi yang pernah capai,244,653,6092
311,2020-01-02 09:04:38,2020,1,2,sementara itu cepat laksana sudet sungai ciliwung dari sungai ciliwung ke sungai cipinang sedang lanjut masyarakat tempat telah tuju manfaat lahan untuk lanjut bangun sudet panjang meter dari seluruh meter,98,430,2771
312,2020-01-02 09:04:12,2020,1,2,bangun prasarana kendali banjir pada empat sungai kendala sejak karena soal bebas lahan sungai ciliwung misal sudah tangan km dari rencana km di hulu bangun bendung ciawi dan sukamahi dua bendung rencana selesai akhir,241,990,5337
313,2020-01-02 09:03:01,2020,1,2,banjir di ibu kota dan sekitar awal tahun ini paling parah jadi di daerah alir sungai krukut ciliwung cakung dan sunter bagai tangan darurat telah fungsi pompa karung pasir bronjong dan tank agar kawasan dan prasarana publik segera fungsi kembali,729,1924,11748
314,2020-01-01 16:48:11,2020,1,1,fasilitas umum dan obyek vital dampak banjir seperti bandara halim agar segera normalisasi selain itu perintah pusat dan daerah tetap kerja sama tanggulang banjir waduk cimahi dan ciawi di jawa barat sedang bangun untuk kurang debit alir air ke ibu kota,130,306,2900
315,2020-01-01 16:45:58,2020,1,1,hadap banjir di jumlah wilayah di tanah air yang perlu utama adalah selamat warga saya perintah semua jajar kait untuk gerak bersamasama selamat warga dan beri rasa aman kepada masyarakat,879,1440,11501
316,2020-01-01 13:38:00,2020,1,1,tamu pertama di tahun,1123,2210,20746
317,2020-01-01 11:15:45,2020,1,1,harap dan optimisme di tahun yang baru,481,3424,17384
318,2020-01-01 08:04:07,2020,1,1,bagai bangsa besar kita telah lalu bagai uji dan juga telah catat banyak capai sekarang kita siap songsong tantang dan peluang dengan penuh optimisme kita hadap bagai tantang itu dengan modal satu rukun dan kerja keras,605,2431,13014
319,2019-12-31 15:29:46,2019,12,31,hari belum lang ke tahun baru saya resmi bendung kamijoro di kulon progo bendung ini pasok butuh air irigasi untuk lahan tani luas ha di kabupaten bantul juga bagai sedia air baku bandara internasional yogyakarta dan sekitar,208,866,7172
320,2019-12-31 11:32:33,2019,12,31,saya buka dua bank wakaf mikro di kendal kemarin yakni di pondok pesantren salaf apik kaliwungu dan di pondok pesantren alfadllu sejak luncur oktober bwm sudah diri dan telah salur biaya kepada an nasabah di provinsi,97,439,4482
321,2019-12-31 08:19:02,2019,12,31,saya resmi diri balai latih kerja komunitas di pondok pesantren alfadllu kendal kemarin untuk tingkat kompetensi sdm di lingkung pesantren lebih blk komunitas sudah kita bangun dari tahun depan bangun sampai blk komunitas lagi,346,852,8008
322,2019-12-30 17:29:46,2019,12,30,senin pagi usai kunjung ke pasar johar kami kayuh sepeda dari alunalun ke kota lama semarang kawasan luas hampir ha ini sedang revitalisasi dan jadi salah satu daya tarik wisata kota semarang di sana ada galeri umkm juga bangunanbangunan tua,342,940,8195
323,2019-12-30 17:07:42,2019,12,30,pasar johar semarang pernah bakar di tahun kini revitalisasi telah rampung seperti yang saya lihat pagi ini dagang pun bisa kembali jual di dalam saya pesan satu hal saja jaga bersih dan rapi pasar ini jangan becek jangan bau,267,1046,8058
324,2019-12-30 11:16:42,2019,12,30,dari pangkal tni au adi soemarmo boyolali pagi ini saya tolak tuju semarang dan kendal di semarang saya ke pasar johar alunalun dan kota lama sementara di kendal saya hendak kunjung ke pondok pesantren alfadllu dan pesantren salaf apik kaliwungu,221,732,6506
325,2019-12-30 09:19:53,2019,12,30,dulu warga kampung laut enggros yang rumah di panjang air teluk youtefa hanya pendam mimpi bisa rang teluk lebih cepat lalu jembatan kini impi itu jadi nyata jembatan youtefa bentang megah dan indah di atas teluk jadi ikon baru papua,383,1758,12741
326,2019-12-29 09:36:03,2019,12,29,lelah main nyaman di gendong,627,1611,18334
327,2019-12-28 18:07:22,2019,12,28,jalanjalan sore ke mal di kota bogor di hari libur,1787,2562,20891
328,2019-12-28 08:18:01,2019,12,28,raya natal nasional di sentul kemarin tema hidup bagai sahabat bagi semua orang natal adalah momentum indah untuk rajut saudara dan rukun natal juga jadi momen untuk syukur indah agam selamat hari natal dan tahun baru,311,2170,13552
329,2019-12-27 14:06:17,2019,12,27,januari perintah akan sampai ruu omnibus law cipta lapang kerja ke dpr ruu ini selaras jumlah uu dan pasal sangkut klaster yang libat menteri dan lembaga ruu sebut jangan sampai susup titip penting yang tidak relevan,311,709,6643
330,2019-12-25 21:51:40,2019,12,25,motor kawal kaesangp,1510,2885,28013
331,2019-12-25 08:00:28,2019,12,25,kepada saudarasaudaraku umat kristiani di seluruh tanah air dan di mana pun ada moga damai gembira dan rukun senantiasa jadi iring langkah kita,850,7068,29470
332,2019-12-24 14:50:06,2019,12,24,para menang sayembara desain ibu kota negara di kalimantan dalam waktu dekat akan ajak langsung ke lokasi calon ibu kota survei ini untuk pasti rancang ibu kota yang akan susun lebih detail tahun telah sesuai dengan lokasi bangun prasarana dasar,319,924,7874
333,2019-12-24 12:41:27,2019,12,24,serta karya lima final begitu besar antusiasme desainer untuk ikut dalam sayembara desain ibu kota negara ikn pilih bagai juara i adalah desain tema nagara rimba nusa oleh urban susul the infinite city dan kota ribu galur selamat,721,5521,18707
334,2019-12-23 13:32:43,2019,12,23,resmi cepat implementasi program biodiesel b ini ikhtiar kita lepas diri dari gantung pada energi fosil yang pasti akan habis indonesia negara hasil sawit besar di dunia terap b cipta minta cpo domestik yang sangat besar,350,947,7132
335,2019-12-23 08:15:33,2019,12,23,ingin rasa sensasi lain lewat jalan batas transkalimantan saya pun pilih naik sepeda motor jadi saya susur km jalan yang baru bangun itu sambil tinjau proyek padat karya tunai dan temu tani di desa pa api camat krayan nunukan,728,2282,16189
336,2019-12-22 10:00:12,2019,12,22,tppi akan kembang jadi pabrik petrokimia padu yang hasil produk aromatik dan juga hasil bbm dari premium solar sampai kerosene semua apabila telah produksi penuh tppi potensi hemat devisa hingga miliar usd atau sekitar rp triliun,83,389,3326
337,2019-12-22 09:59:04,2019,12,22,sudah lama saya tunggu selesai bangun kilang pt trans pacific petrochemical indotama di tuban padahal kilang ini bangun dari lebih tahun lalu sekarang saya minta menteri bumn dirut dan komut pertamina untuk selesai paling lambat tiga tahun,346,1106,7528
338,2019-12-22 08:03:32,2019,12,22,wajah indonesia hari ini dan di masa depan adalah wajah yang turut bentuk oleh kaum ibu perempuanperempuan yang punya akses dan sempat yang luas ke seluruh palagan abdi kepada bangsa perempuan yang daya adalah wujud indonesia yang maju,261,2969,13248
339,2019-12-21 11:14:53,2019,12,21,lima final sayembara desain ibu kota negara telah sampai presentasi karya mereka di kantor presiden kemarin mereka pilih dari serta sayembara luar biasa bagaimana wajah ibu kota yang baru karya siapa yang pilih kita tunggu dalam beberapa hari ke,297,822,6505
